datetime,lake,variable,unit,ThermoclineDepth,type,concentration_mg_per_L
2019-04-15,Mendota,tp,MilliGM-PER-L,NA,all,0.159249581
2019-04-29,Mendota,tp,MilliGM-PER-L,NA,all,0.117818698
2019-05-13,Mendota,tp,MilliGM-PER-L,NA,all,0.10310962
2019-06-11,Mendota,tp,MilliGM-PER-L,NA,all,0.127489985
2019-07-08,Mendota,tp,MilliGM-PER-L,NA,all,0.173133942
2019-08-05,Mendota,tp,MilliGM-PER-L,NA,all,0.154520227
2019-08-21,Mendota,tp,MilliGM-PER-L,NA,all,0.051
2019-09-04,Mendota,tp,MilliGM-PER-L,NA,all,0.170893439
2019-10-04,Mendota,tp,MilliGM-PER-L,NA,all,0.248423779
2019-10-28,Mendota,tp,MilliGM-PER-L,NA,all,0.157576665
2020-06-02,Mendota,tp,MilliGM-PER-L,NA,all,0.127555007
2020-06-12,Mendota,tp,MilliGM-PER-L,NA,all,0.118462013
2020-06-24,Mendota,tp,MilliGM-PER-L,NA,all,0.111034632
2020-07-08,Mendota,tp,MilliGM-PER-L,NA,all,0.123778375
2020-07-22,Mendota,tp,MilliGM-PER-L,NA,all,0.139521937
2020-08-06,Mendota,tp,MilliGM-PER-L,NA,all,0.14199977
2020-08-20,Mendota,tp,MilliGM-PER-L,NA,all,0.136840339
2020-09-02,Mendota,tp,MilliGM-PER-L,NA,all,0.146863131
2020-09-18,Mendota,tp,MilliGM-PER-L,NA,all,0.173035603
2020-10-08,Mendota,tp,MilliGM-PER-L,NA,all,0.127274264
2020-11-03,Mendota,tp,MilliGM-PER-L,NA,all,0.097556093
2020-12-10,Mendota,tp,MilliGM-PER-L,NA,all,0.11274149
2021-03-03,Mendota,tp,MilliGM-PER-L,NA,all,0.126673014
2021-04-22,Mendota,tp,MilliGM-PER-L,NA,all,0.069362605
2021-05-17,Mendota,tp,MilliGM-PER-L,NA,all,0.087348495
2021-06-16,Mendota,tp,MilliGM-PER-L,NA,all,0.09040814
2021-07-16,Mendota,tp,MilliGM-PER-L,NA,all,0.09942146
2021-11-04,Mendota,tp,MilliGM-PER-L,NA,all,0.096362605
